Term,Adjusted P-value
GO:2000146,0.0033882447434935
GO:0051240,0.0037456995854559
GO:0032233,0.0037559929138126
GO:0060284,0.0039411658709035
GO:0007368,0.0039411658709035
GO:0010558,0.0039411658709035
GO:0003197,0.0040344240500907
GO:0030879,0.0040344240500907
GO:1901331,0.0042392014901406
GO:2000096,0.0042392014901406
GO:1902913,0.0042392014901406
GO:1904020,0.0042392014901406
GO:0072178,0.0042392014901406
GO:0008406,0.0042566673995641
GO:0060840,0.0042824623019049
GO:1902993,0.0042824623019049
GO:0150117,0.0042824623019049
GO:0033550,0.0043096079859563
GO:0090287,0.0048320981373159
GO:0043535,0.0049991154369454
GO:0030097,0.0049991154369454
GO:0071542,0.005214719375548
GO:0018108,0.005214719375548
GO:0045661,0.005214719375548
GO:0002064,0.005214719375548
GO:0004713,0.0053141184448474
GO:0043410,0.0054898368895279
GO:0030323,0.0054898368895279
GO:0060426,0.0054898368895279
GO:0003323,0.0054898368895279
GO:2000543,0.0054898368895279
GO:0032908,0.0054898368895279
GO:0045843,0.0054898368895279
GO:0002320,0.0054898368895279
GO:0043534,0.0054898368895279
GO:0017017,0.0057593201406428
GO:0042981,0.0059344268294254
GO:0048146,0.0067081563583438
GO:0002244,0.0067081563583438
GO:0031091,0.0071413031889103
GO:0043231,0.0071413031889103
GO:0005634,0.0071413031889103
GO:0005788,0.0071413031889103
GO:0071682,0.0071413031889103
GO:1901890,0.0071567739220217
GO:0060841,0.0071567739220217
GO:0003129,0.0071567739220217
GO:0060575,0.0071567739220217
GO:0032489,0.0071567739220217
GO:0070016,0.0072640880956751
GO:0008330,0.0072640880956751
GO:0050767,0.0074186915670878
GO:0045746,0.0077474948024062
GO:0045930,0.0077474948024062
GO:0022008,0.0077474948024062
GO:0090630,0.0084812478941474
GO:2000826,0.0088444110573863
GO:2000095,0.0088444110573863
GO:0003174,0.0088444110573863
GO:0048557,0.0088444110573863
GO:1902533,0.0088444110573863
GO:0003198,0.0088444110573863
GO:0035987,0.008906896782621
GO:0045296,0.0089235970171517
GO:0005501,0.0089235970171517
GO:0007399,0.0090227803683757
GO:2000147,0.0093251400923202
GO:0001822,0.0093944183983132
GO:0001570,0.0095134724438072
GO:0010811,0.0097108052322462
GO:0048568,0.0097108052322462
GO:2001234,0.0100776170174775
GO:0030324,0.0100776170174775
GO:0043516,0.0100776170174775
GO:0060563,0.0104067112838949
GO:0001711,0.0104067112838949
GO:1900272,0.0104067112838949
GO:0035886,0.0104067112838949
GO:0008593,0.010757972346579
GO:0043408,0.011058343402086
GO:0030510,0.011162682665829
GO:0048662,0.01130893744839
GO:0035924,0.01130893744839
GO:2000739,0.0121787224229811
GO:0060413,0.0121787224229811
GO:2000027,0.0121787224229811
GO:0003183,0.0121787224229811
GO:2000052,0.0121787224229811
GO:0003309,0.0121787224229811
GO:0032092,0.0127350733149356
GO:0015908,0.0136574540319628
GO:0051247,0.0136961938365572
GO:0038092,0.014385844690955
GO:0045861,0.014385844690955
GO:0010628,0.014385844690955
GO:0001936,0.0160963162963028
GO:0031093,0.0163394317522476
GO:0070742,0.0163655522608744
GO:0007219,0.0163859080273616
GO:0010629,0.0165419693535486
GO:1905564,0.0165419693535486
GO:0003158,0.0165419693535486
GO:1904948,0.0165419693535486
GO:0001569,0.0165419693535486
GO:0048013,0.0170006230677466
GO:0048562,0.0180674225520418
GO:0071363,0.0184229479359133
GO:0003214,0.018526198641669
GO:0035051,0.018526198641669
GO:0045667,0.018526198641669
GO:0090189,0.018526198641669
GO:0002313,0.018526198641669
GO:0045446,0.018526198641669
GO:0043542,0.018526198641669
GO:0050678,0.0187278760023651
GO:0007411,0.0187278760023651
GO:0033549,0.0187730489630232
GO:0048145,0.0192561163511055
GO:0021953,0.0192561163511055
GO:0050921,0.0192561163511055
GO:0150118,0.0207213690535095
GO:0038084,0.0207213690535095
GO:0051895,0.0207213690535095
GO:0045669,0.0213319148765481
GO:0071560,0.0217681521840665
GO:0043066,0.0219817275679107
GO:0045732,0.0222645127303511
GO:0051050,0.0222645127303511
GO:0051897,0.022953784954966
GO:0055123,0.022953784954966
GO:0048485,0.022953784954966
GO:0070373,0.0229889452220729
GO:0043536,0.0229889452220729
GO:0008286,0.0242034219557251
GO:0005005,0.0246777148191558
GO:0032926,0.0252170575229895
GO:0072091,0.0252170575229895
GO:0048546,0.0252170575229895
GO:0032967,0.0252170575229895
GO:0010544,0.0252170575229895
GO:0005003,0.0263282821677747
GO:0070411,0.0263282821677747
GO:0010556,0.0270178476539228
GO:0048660,0.0275698134816961
GO:0010714,0.0276212469595779
GO:0048008,0.0276212469595779
GO:0090050,0.0276212469595779
GO:0014911,0.0276212469595779
GO:1904706,0.0276212469595779
GO:0001221,0.0280085126801593
GO:2000648,0.0295753927407878
GO:0045604,0.0295753927407878
GO:0051130,0.0295753927407878
GO:0032925,0.0295753927407878
GO:2000810,0.0295753927407878
GO:0003209,0.0295753927407878
GO:1905562,0.0295753927407878
GO:1902004,0.0295753927407878
GO:0042733,0.0295753927407878
GO:0051093,0.0295753927407878
GO:0043547,0.0295753927407878
GO:0030139,0.0302346643463612
GO:1990907,0.0302346643463612
GO:0048762,0.0313689567487831
GO:0008301,0.0315587916848163
GO:0141091,0.0321128582409859
GO:0048566,0.0321235671470524
GO:0040019,0.0321235671470524
GO:0014910,0.0321235671470524
GO:0009967,0.0321235671470524
GO:0072001,0.0321235671470524
GO:0032526,0.0333949428577332
GO:0000302,0.0333949428577332
GO:0005925,0.0335143062984405
GO:0045121,0.0335143062984405
GO:0030055,0.0335143062984405
GO:0005911,0.0335143062984405
GO:0034774,0.0335143062984405
GO:0031092,0.0335143062984405
GO:0005769,0.0335143062984405
GO:1904724,0.0335143062984405
GO:0062023,0.0335143062984405
GO:0001667,0.0348188157214625
GO:0032965,0.0348188157214625
GO:0050679,0.0348188157214625
GO:0000165,0.0357152785203549
GO:0017015,0.0366247773054536
GO:0048523,0.0368912065096837
GO:0007167,0.0374056297939786
GO:0051099,0.0387032224893382
GO:0045444,0.0400847383605186
GO:0030100,0.0400847383605186
GO:0030858,0.0403384147432272
GO:0002042,0.0403384147432272
GO:0070371,0.0403384147432272
GO:0005160,0.0421277939387796
GO:0001890,0.0427320977247771
GO:1901889,0.0427320977247771
GO:0034250,0.0427320977247771
GO:0048592,0.0427320977247771
GO:0032509,0.0427320977247771
GO:0098773,0.0427320977247771
GO:0007043,0.0427320977247771
GO:0043409,0.0427320977247771
GO:0042176,0.0441001427834853
GO:0008138,0.0449165111900403
GO:0003229,0.0449694093947103
GO:0002092,0.0449694093947103
GO:0043392,0.0449694093947103
GO:0030511,0.0449694093947103
GO:1903846,0.0449694093947103
GO:1905332,0.0449694093947103
GO:0043588,0.0449694093947103
GO:0051497,0.0449694093947103
GO:0097485,0.0462035918466739
GO:0032436,0.0471282369707547
GO:0007417,0.0480912079153267
GO:0032924,0.0480912079153267
